date,nav,amfi_code,scheme_name,fund_house,scheme_label
2023-04-20,125.3792,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-04-21,125.2284,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-04-24,125.372,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-04-25,125.3949,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-04-26,125.8618,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-04-27,126.338,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-04-28,127.1712,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-02,127.3545,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-03,127.493,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-04,128.1846,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-05,127.7371,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-08,128.9877,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-09,128.8274,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-10,129.4546,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-11,130.2851,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-12,130.1433,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-15,130.5259,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-16,130.8127,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-17,130.5682,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-18,130.6447,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-19,130.2383,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-22,131.1264,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-23,130.87,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-24,130.9864,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-25,131.1635,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-26,131.5821,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-29,131.7139,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-30,131.9012,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-05-31,132.2913,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-01,132.3341,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-02,132.614,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-05,133.1177,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-06,133.5734,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-07,134.9855,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-08,134.5646,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-09,134.1118,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-12,134.7018,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-13,135.9844,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-14,136.5423,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-15,136.6775,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-16,137.2618,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-19,137.0258,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-20,137.3878,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-21,137.8518,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-22,137.2514,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-23,136.3524,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-26,137.1738,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-27,137.5173,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-28,137.561,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-06-30,138.0883,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-03,138.6742,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-04,138.2876,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-05,138.9579,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-06,139.6278,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-07,139.5112,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-10,139.4743,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-11,139.9054,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-12,140.8036,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-13,140.3448,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-14,141.0983,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-17,142.205,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-18,141.8948,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-19,142.4317,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-20,143.0615,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-21,142.8064,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-24,143.1832,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-25,143.1863,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-26,143.6188,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-27,143.8359,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-28,144.5824,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-07-31,146.1582,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-01,146.7457,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-02,145.4234,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-03,145.0795,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-04,145.7129,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-07,145.7272,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-08,145.5002,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-09,146.3293,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-10,145.4723,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-11,145.5881,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-14,145.3391,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-16,145.847,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-17,145.501,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-18,145.4976,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-21,145.9692,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-22,147.4207,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-23,147.6666,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-24,147.6233,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-25,147.0885,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-28,148.1074,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-29,148.5692,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-30,149.2884,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-08-31,150.2306,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-01,150.4126,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-04,151.5748,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-05,151.7655,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-06,151.6147,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-07,153.151,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-08,153.8431,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-11,154.9908,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-12,151.6583,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-13,151.9055,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-14,153.1389,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-15,153.193,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-18,152.7061,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-20,152.9313,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-21,150.8272,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-22,151.2597,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-25,151.1966,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-26,151.1526,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-27,151.7553,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-09-29,151.2497,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-03,151.7295,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-04,150.848,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-05,151.0584,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-06,151.72,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-09,149.6845,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-10,150.8563,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-11,151.7229,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-12,152.0191,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-13,151.9922,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-16,152.9747,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-17,153.4866,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-18,153.6252,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-19,153.637,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-20,152.8916,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-23,148.0186,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-25,146.7862,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-26,145.453,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-27,147.2793,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-30,147.1974,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-10-31,147.5626,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-01,147.1546,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-02,147.8192,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-03,148.7205,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-06,149.592,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-07,150.0494,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-08,150.5331,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-09,150.3998,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-10,150.5781,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-13,151.314,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-15,152.7398,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-16,152.8377,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-17,153.408,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-20,153.9873,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-21,154.9701,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-22,154.4341,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-23,154.3926,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-24,154.683,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-28,155.6451,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-29,155.7105,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-11-30,157.4314,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-01,157.4176,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-04,158.8101,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-05,159.5041,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-06,159.4849,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-07,159.9568,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-08,159.5553,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-11,159.7954,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-12,159.4436,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-13,159.9402,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-14,161.0609,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-15,161.5428,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-18,161.4356,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-19,161.0618,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-20,157.127,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-21,158.6327,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-22,159.2023,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-26,159.3241,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-27,159.8029,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-28,159.9625,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2023-12-29,161.2357,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-01,161.4272,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-02,162.0646,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-03,162.106,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-04,162.7609,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-05,163.7499,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-08,162.5916,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-09,162.8311,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-10,162.7562,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-11,163.7165,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-12,164.2106,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-15,165.0183,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-16,164.4321,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-17,162.9031,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-18,162.2609,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-19,162.8323,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-23,161.1305,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-24,162.9044,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-25,163.0642,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-29,164.243,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-30,163.8854,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-01-31,167.0853,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-01,166.5191,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-02,166.8172,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-05,165.8049,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-06,168.0277,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-07,168.7067,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-08,168.6894,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-09,168.0813,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-12,165.3607,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-13,166.3553,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-14,168.0551,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-15,168.783,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-16,169.6879,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-19,169.6421,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-20,169.7975,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-21,169.2609,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-22,169.453,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-23,170.7513,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-26,170.7723,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-27,171.1506,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-28,169.6781,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-02-29,169.9634,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-01,171.3862,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-04,172.0116,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-05,171.4449,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-06,168.7803,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-07,169.9846,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-11,168.4794,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-12,166.2062,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-13,160.5835,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-14,162.5619,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-15,162.6157,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-18,163.1055,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-19,162.3885,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-20,162.0769,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-21,165.0148,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-22,166.5897,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-26,166.3844,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-27,167.1819,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-28,167.8139,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-03-31,167.8136,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-04-01,171.3184,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-04-02,172.3272,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-04-03,173.6926,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-04-04,174.6364,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-04-05,175.3538,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-04-08,175.5646,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-04-09,175.3061,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
2024-04-10,176.9202,125497,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,HDFC_Top100
